"","Subject","Activity","variable","value"
"383","1","LAYING","tBodyAcc-mean()-Z",-0.104256776291667
"384","1","LAYING","tBodyAcc-mean()-Z",-0.107236237236111
"385","1","LAYING","tBodyAcc-mean()-Z",-0.100428830260274
"386","1","LAYING","tBodyAcc-mean()-Z",-0.105002540289474
"387","1","LAYING","tBodyAcc-mean()-Z",-0.107699732837838
"388","1","LAYING","tBodyAcc-mean()-Z",-0.1083448529625
"389","1","LAYING","tBodyAcc-mean()-Z",-0.109462068173913
"390","1","LAYING","tBodyAcc-mean()-Z",-0.1036581505
"391","1","SITTING","tBodyAcc-mean()-Z",-0.104544182255319
"392","1","SITTING","tBodyAcc-mean()-Z",-0.109218272456522
"393","1","SITTING","tBodyAcc-mean()-Z",-0.0983579203269231
"394","1","SITTING","tBodyAcc-mean()-Z",-0.10587459588
"395","1","SITTING","tBodyAcc-mean()-Z",-0.108540300265909
"396","1","SITTING","tBodyAcc-mean()-Z",-0.110127728709091
"397","1","SITTING","tBodyAcc-mean()-Z",-0.122464597625
"398","1","SITTING","tBodyAcc-mean()-Z",-0.104461049130435
"399","1","SITTING","tBodyAcc-mean()-Z",-0.07537846886
"400","1","SITTING","tBodyAcc-mean()-Z",-0.104253238796296
"401","1","SITTING","tBodyAcc-mean()-Z",-0.112840218339623
"402","1","SITTING","tBodyAcc-mean()-Z",-0.106307228960784
"403","1","SITTING","tBodyAcc-mean()-Z",-0.0972465110836735
"404","1","SITTING","tBodyAcc-mean()-Z",-0.100401490425926
"405","1","SITTING","tBodyAcc-mean()-Z",-0.11366125320339
"406","1","SITTING","tBodyAcc-mean()-Z",-0.0891404038405797
"407","1","SITTING","tBodyAcc-mean()-Z",-0.11362408509375
"408","1","SITTING","tBodyAcc-mean()-Z",-0.111904775824561
"409","1","SITTING","tBodyAcc-mean()-Z",-0.10870765430137
"410","1","SITTING","tBodyAcc-mean()-Z",-0.108369634515152
"411","1","SITTING","tBodyAcc-mean()-Z",-0.112057887741176
"412","1","SITTING","tBodyAcc-mean()-Z",-0.105827369516129
"413","1","SITTING","tBodyAcc-mean()-Z",-0.103808679294118
"414","1","SITTING","tBodyAcc-mean()-Z",-0.103041061426471
"415","1","SITTING","tBodyAcc-mean()-Z",-0.109160440476923
"416","1","SITTING","tBodyAcc-mean()-Z",-0.0974448692333333
"417","1","SITTING","tBodyAcc-mean()-Z",-0.105521912588571
"418","1","SITTING","tBodyAcc-mean()-Z",-0.111517939555556
"419","1","SITTING","tBodyAcc-mean()-Z",-0.1104118192
"420","1","SITTING","tBodyAcc-mean()-Z",-0.099515446133871
"421","1","STANDING","tBodyAcc-mean()-Z",-0.110601817735849
"422","1","STANDING","tBodyAcc-mean()-Z",-0.105908536055556
"423","1","STANDING","tBodyAcc-mean()-Z",-0.101621722633148
"424","1","STANDING","tBodyAcc-mean()-Z",-0.0961574905535714
"425","1","STANDING","tBodyAcc-mean()-Z",-0.102171095696429
"426","1","STANDING","tBodyAcc-mean()-Z",-0.112172831947368
"427","1","STANDING","tBodyAcc-mean()-Z",-0.0997778303207547
"428","1","STANDING","tBodyAcc-mean()-Z",-0.106114996837037
"429","1","STANDING","tBodyAcc-mean()-Z",-0.0952747481333333
"430","1","STANDING","tBodyAcc-mean()-Z",-0.107964083931818
"431","1","STANDING","tBodyAcc-mean()-Z",-0.108686630425532
"432","1","STANDING","tBodyAcc-mean()-Z",-0.105526999754098
"433","1","STANDING","tBodyAcc-mean()-Z",-0.112124137754386
"434","1","STANDING","tBodyAcc-mean()-Z",-0.103817701790667
"435","1","STANDING","tBodyAcc-mean()-Z",-0.105910832679245
"436","1","STANDING","tBodyAcc-mean()-Z",-0.103657729076923
"437","1","STANDING","tBodyAcc-mean()-Z",-0.111432145565
"438","1","STANDING","tBodyAcc-mean()-Z",-0.108453355945205
"439","1","STANDING","tBodyAcc-mean()-Z",-0.10904190460274
"440","1","STANDING","tBodyAcc-mean()-Z",-0.100402759931507
"441","1","STANDING","tBodyAcc-mean()-Z",-0.110417855808989
"442","1","STANDING","tBodyAcc-mean()-Z",-0.104967423820635
"443","1","STANDING","tBodyAcc-mean()-Z",-0.1105970177575
"444","1","STANDING","tBodyAcc-mean()-Z",-0.108222553855072
"445","1","STANDING","tBodyAcc-mean()-Z",-0.107352957594595
"446","1","STANDING","tBodyAcc-mean()-Z",-0.110237796416216
"447","1","STANDING","tBodyAcc-mean()-Z",-0.107835818025
"448","1","STANDING","tBodyAcc-mean()-Z",-0.106579385202532
"449","1","STANDING","tBodyAcc-mean()-Z",-0.108659067476923
"450","1","STANDING","tBodyAcc-mean()-Z",-0.108756209835593
"451","1","WALKING","tBodyAcc-mean()-Z",-0.111148103547368
"452","1","WALKING","tBodyAcc-mean()-Z",-0.105500357966102
"453","1","WALKING","tBodyAcc-mean()-Z",-0.112674859827586
"454","1","WALKING","tBodyAcc-mean()-Z",-0.11140306485
"455","1","WALKING","tBodyAcc-mean()-Z",-0.107741776464286
"456","1","WALKING","tBodyAcc-mean()-Z",-0.110303165877193
"457","1","WALKING","tBodyAcc-mean()-Z",-0.110912234947368
"458","1","WALKING","tBodyAcc-mean()-Z",-0.107252090833333
"459","1","WALKING","tBodyAcc-mean()-Z",-0.110820512307692
"460","1","WALKING","tBodyAcc-mean()-Z",-0.109057512132075
"461","1","WALKING","tBodyAcc-mean()-Z",-0.106096304033898
"462","1","WALKING","tBodyAcc-mean()-Z",-0.10316110632
"463","1","WALKING","tBodyAcc-mean()-Z",-0.111431456192982
"464","1","WALKING","tBodyAcc-mean()-Z",-0.106756369135593
"465","1","WALKING","tBodyAcc-mean()-Z",-0.107621819518519
"466","1","WALKING","tBodyAcc-mean()-Z",-0.108804049803922
"467","1","WALKING","tBodyAcc-mean()-Z",-0.109792122032787
"468","1","WALKING","tBodyAcc-mean()-Z",-0.104218315464286
"469","1","WALKING","tBodyAcc-mean()-Z",-0.122736673192308
"470","1","WALKING","tBodyAcc-mean()-Z",-0.113539477098039
"471","1","WALKING","tBodyAcc-mean()-Z",-0.104319332403846
"472","1","WALKING","tBodyAcc-mean()-Z",-0.107112510934783
"473","1","WALKING","tBodyAcc-mean()-Z",-0.113382994084746
"474","1","WALKING","tBodyAcc-mean()-Z",-0.110595952913793
"475","1","WALKING","tBodyAcc-mean()-Z",-0.108737636297297
"476","1","WALKING","tBodyAcc-mean()-Z",-0.108927011474576
"477","1","WALKING","tBodyAcc-mean()-Z",-0.112822289263158
"478","1","WALKING","tBodyAcc-mean()-Z",-0.103714705396296
"479","1","WALKING","tBodyAcc-mean()-Z",-0.106632427301887
"480","1","WALKING","tBodyAcc-mean()-Z",-0.0986247068969231
"481","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.107566190908163
"482","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.116812942382979
"483","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.116139842908163
"484","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.1067775246
"485","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.100319930659574
"486","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.107209356208333
"487","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.096938308587234
"488","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.107598135394737
"489","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.0910278793952381
"490","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.110848597247368
"491","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.111070149978261
"492","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.10955593226087
"493","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.101993941531915
"494","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.0928330165533333
"495","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.110526066428571
"496","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.119873705148936
"497","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.0892432745173913
"498","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.1033908092
"499","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.133695240660974
"500","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.104602925937778
"501","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.09816866218
"502","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.1074157796
"503","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.0988123712574074
"504","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.104818820272727
"505","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.107192376965517
"506","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.1064396194
"507","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.112837694688636
"508","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.10858897408913
"509","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.0981339984895833
"510","1","WALKING_DOWNSTAIRS","tBodyAcc-mean()-Z",-0.0999781422322581
"511","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.0973020020943396
"512","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.152513899520833
"513","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.110064863437288
"514","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.114219455519231
"515","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.107471453914894
"516","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.122082438784314
"517","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.143769688803922
"518","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.11512211995122
"519","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.125219003959184
"520","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.118180420834043
"521","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.106797216481481
"522","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.107339730115385
"523","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.125767265890909
"524","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.112279688983333
"525","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.116952464895833
"526","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.124074517745098
"527","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.121290442104167
"528","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.112655891327586
"529","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.151054607725
"530","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.121023947784314
"531","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.125414265340426
"532","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.117550861738095
"533","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.126890616782353
"534","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.114248610966102
"535","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.126210440292308
"536","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.121943461236364
"537","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.123530438196078
"538","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.121514025692157
"539","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.118000587840816
"540","1","WALKING_UPSTAIRS","tBodyAcc-mean()-Z",-0.124697493775385
"541","1","LAYING","tBodyAcc-std()-X",-0.9280564692
"542","1","LAYING","tBodyAcc-std()-X",-0.974059464791667
"543","1","LAYING","tBodyAcc-std()-X",-0.982776639193548
"544","1","LAYING","tBodyAcc-std()-X",-0.954193738888889
"545","1","LAYING","tBodyAcc-std()-X",-0.965934509615385
"546","1","LAYING","tBodyAcc-std()-X",-0.934049422052632
"547","1","LAYING","tBodyAcc-std()-X",-0.93651361
"548","1","LAYING","tBodyAcc-std()-X",-0.94304121537037
"549","1","LAYING","tBodyAcc-std()-X",-0.94233309
"550","1","LAYING","tBodyAcc-std()-X",-0.968283685
"551","1","LAYING","tBodyAcc-std()-X",-0.98477733
"552","1","LAYING","tBodyAcc-std()-X",-0.95531868
"553","1","LAYING","tBodyAcc-std()-X",-0.968891989354839
"554","1","LAYING","tBodyAcc-std()-X",-0.917501887333333
"555","1","LAYING","tBodyAcc-std()-X",-0.972255551527778
"556","1","LAYING","tBodyAcc-std()-X",-0.973691429428571
"557","1","LAYING","tBodyAcc-std()-X",-0.972960567323944
"558","1","LAYING","tBodyAcc-std()-X",-0.984527649230769
"559","1","LAYING","tBodyAcc-std()-X",-0.965019579518072
"560","1","LAYING","tBodyAcc-std()-X",-0.962249114705882
"561","1","LAYING","tBodyAcc-std()-X",-0.955019866222222
"562","1","LAYING","tBodyAcc-std()-X",-0.947735251944444
"563","1","LAYING","tBodyAcc-std()-X",-0.956756363194444
"564","1","LAYING","tBodyAcc-std()-X",-0.967984021111111
"565","1","LAYING","tBodyAcc-std()-X",-0.909116474109589
"566","1","LAYING","tBodyAcc-std()-X",-0.969445445263158
"567","1","LAYING","tBodyAcc-std()-X",-0.978455153108108
"568","1","LAYING","tBodyAcc-std()-X",-0.9688882955
"569","1","LAYING","tBodyAcc-std()-X",-0.984219555507246
"570","1","LAYING","tBodyAcc-std()-X",-0.976362515428571
"571","1","SITTING","tBodyAcc-std()-X",-0.977229008297872
"572","1","SITTING","tBodyAcc-std()-X",-0.986822279565217
"573","1","SITTING","tBodyAcc-std()-X",-0.971010120961538
"574","1","SITTING","tBodyAcc-std()-X",-0.980309931
"575","1","SITTING","tBodyAcc-std()-X",-0.980945022045455
"576","1","SITTING","tBodyAcc-std()-X",-0.980164933636364
"577","1","SITTING","tBodyAcc-std()-X",-0.972668374583333
"578","1","SITTING","tBodyAcc-std()-X",-0.979026152391304
"579","1","SITTING","tBodyAcc-std()-X",-0.9572277914
"580","1","SITTING","tBodyAcc-std()-X",-0.982901825925926
"581","1","SITTING","tBodyAcc-std()-X",-0.982796562075472
"582","1","SITTING","tBodyAcc-std()-X",-0.982568781960784
"583","1","SITTING","tBodyAcc-std()-X",-0.989546275306122
"584","1","SITTING","tBodyAcc-std()-X",-0.976302248148148
"585","1","SITTING","tBodyAcc-std()-X",-0.987084356101695
"586","1","SITTING","tBodyAcc-std()-X",-0.986825605362319
"587","1","SITTING","tBodyAcc-std()-X",-0.9944439053125
"588","1","SITTING","tBodyAcc-std()-X",-0.994347988596491
"589","1","SITTING","tBodyAcc-std()-X",-0.976357663013699
"590","1","SITTING","tBodyAcc-std()-X",-0.983081858939394
"591","1","SITTING","tBodyAcc-std()-X",-0.991777287176471
"592","1","SITTING","tBodyAcc-std()-X",-0.978466823709677
"593","1","SITTING","tBodyAcc-std()-X",-0.987607636617647
"594","1","SITTING","tBodyAcc-std()-X",-0.990593766617647
"595","1","SITTING","tBodyAcc-std()-X",-0.991892828615385
"596","1","SITTING","tBodyAcc-std()-X",-0.979768987948718
"597","1","SITTING","tBodyAcc-std()-X",-0.988580107714286
"598","1","SITTING","tBodyAcc-std()-X",-0.983272806805556
"599","1","SITTING","tBodyAcc-std()-X",-0.9907450195
"600","1","SITTING","tBodyAcc-std()-X",-0.983622744193548
"601","1","STANDING","tBodyAcc-std()-X",-0.995759901509434
"602","1","STANDING","tBodyAcc-std()-X",-0.987271889259259
"603","1","STANDING","tBodyAcc-std()-X",-0.96674254295082
"604","1","STANDING","tBodyAcc-std()-X",-0.97692058
"605","1","STANDING","tBodyAcc-std()-X",-0.968591815714286
"606","1","STANDING","tBodyAcc-std()-X",-0.981758159649123
"607","1","STANDING","tBodyAcc-std()-X",-0.979307570377358
"608","1","STANDING","tBodyAcc-std()-X",-0.988815418148148
"609","1","STANDING","tBodyAcc-std()-X",-0.975741252444444
"610","1","STANDING","tBodyAcc-std()-X",-0.978403481818182
"611","1","STANDING","tBodyAcc-std()-X",-0.994978878723404
"612","1","STANDING","tBodyAcc-std()-X",-0.981243992459016
"613","1","STANDING","tBodyAcc-std()-X",-0.991020759298246
"614","1","STANDING","tBodyAcc-std()-X",-0.973268905
"615","1","STANDING","tBodyAcc-std()-X",-0.988949247358491
"616","1","STANDING","tBodyAcc-std()-X",-0.989076811794872
"617","1","STANDING","tBodyAcc-std()-X",-0.991163919871795
"618","1","STANDING","tBodyAcc-std()-X",-0.992019762739726
"619","1","STANDING","tBodyAcc-std()-X",-0.989910996849315
"620","1","STANDING","tBodyAcc-std()-X",-0.967209961232877
"621","1","STANDING","tBodyAcc-std()-X",-0.981419961123596
"622","1","STANDING","tBodyAcc-std()-X",-0.985000527142857
"623","1","STANDING","tBodyAcc-std()-X",-0.985421519558824
"624","1","STANDING","tBodyAcc-std()-X",-0.98725587115942
"625","1","STANDING","tBodyAcc-std()-X",-0.991970126756757
"626","1","STANDING","tBodyAcc-std()-X",-0.993069368783784
"627","1","STANDING","tBodyAcc-std()-X",-0.9919515835
"628","1","STANDING","tBodyAcc-std()-X",-0.977748638607595
"629","1","STANDING","tBodyAcc-std()-X",-0.996068635384615
"630","1","STANDING","tBodyAcc-std()-X",-0.977559426949153
"631","1","WALKING","tBodyAcc-std()-X",-0.283740258842105
"632","1","WALKING","tBodyAcc-std()-X",-0.423642838474576
"633","1","WALKING","tBodyAcc-std()-X",-0.360356726034483
"634","1","WALKING","tBodyAcc-std()-X",-0.440829971333333
"635","1","WALKING","tBodyAcc-std()-X",-0.294098534232143
"636","1","WALKING","tBodyAcc-std()-X",-0.296538717368421
"637","1","WALKING","tBodyAcc-std()-X",-0.327243240701754
"638","1","WALKING","tBodyAcc-std()-X",-0.173605736002083
"639","1","WALKING","tBodyAcc-std()-X",-0.238353562692308
"640","1","WALKING","tBodyAcc-std()-X",-0.178709734396226
"641","1","WALKING","tBodyAcc-std()-X",-0.422842071864407
"642","1","WALKING","tBodyAcc-std()-X",-0.128898533096
"643","1","WALKING","tBodyAcc-std()-X",-0.346980394210526
"644","1","WALKING","tBodyAcc-std()-X",-0.402639098135593
"645","1","WALKING","tBodyAcc-std()-X",-0.327961801111111
"646","1","WALKING","tBodyAcc-std()-X",-0.404692523921569
"647","1","WALKING","tBodyAcc-std()-X",-0.31950017295082
"648","1","WALKING","tBodyAcc-std()-X",-0.37600552125
"649","1","WALKING","tBodyAcc-std()-X",-0.0489049407963462
"650","1","WALKING","tBodyAcc-std()-X",-0.208342792019608
"651","1","WALKING","tBodyAcc-std()-X",-0.297814843538462
"652","1","WALKING","tBodyAcc-std()-X",-0.00865921919565217
"653","1","WALKING","tBodyAcc-std()-X",-0.313521773389831
"654","1","WALKING","tBodyAcc-std()-X",-0.47076236637931
"655","1","WALKING","tBodyAcc-std()-X",-0.596007443513514
"656","1","WALKING","tBodyAcc-std()-X",-0.340185527559322
"657","1","WALKING","tBodyAcc-std()-X",-0.348475560526316
"658","1","WALKING","tBodyAcc-std()-X",-0.293003522222222
"659","1","WALKING","tBodyAcc-std()-X",-0.174337940226415
"660","1","WALKING","tBodyAcc-std()-X",-0.346394275230769
"661","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.0300353383483878
"662","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.0463666814446808
"663","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.0574100475102041
"664","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.0111935496222222
"665","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.275046110468085
"666","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.383681639791667
"667","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.0660815600978723
"668","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.0241393473736842
"669","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.213392270547619
"670","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.295733547631579
"671","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.142456557034783
"672","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.0424084916086956
"673","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.0681563626617021
"674","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.0178313402266667
"675","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.406471051190476
"676","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.207251997929787
"677","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.187719760269565
"678","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.302634565090909
"679","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.626917070512821
"680","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.0745098785288889
"681","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.224343492244444
"682","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.348618168333333
"683","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.0441392843425926
"684","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.08273248054
"685","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.253756934258621
"686","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.17395384962
"687","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.167407531090909
"688","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.125712887943478
"689","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",0.167383602458333
"690","1","WALKING_DOWNSTAIRS","tBodyAcc-std()-X",-0.0577703163548387
"691","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.35470802509434
"692","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.304376406458333
"693","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.313123437627119
"694","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.204933042903846
"695","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.0457237779851064
"696","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.0501350188513725
"697","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.29487297445098
"698","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.171712174634146
"699","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.36144437755102
"700","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.161591924234043
"701","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.238802959018519
"702","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.290149192307692
"703","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.296284597454545
"704","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.309396717592593
"705","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.0260971840270833
"706","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.397083831568627
"707","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.062952754100625
"708","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.380168286724138
"709","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.1287420952375
"710","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.116088676011765
"711","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.240808282276596
"712","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",0.0835738640921429
"713","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.243887818513725
"714","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.344399351355932
"715","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.459775646153846
"716","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.169006952418182
"717","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.295439547254902
"718","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.242062430294118
"719","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.0867715569693878
"720","1","WALKING_UPSTAIRS","tBodyAcc-std()-X",-0.350504475230769
